standard_text,dialect_text,dialect
কম্পিউটার আধুনিক বিজ্ঞান জগৎকে বিশেষভাবে সহজ করেছে,কম্ফিউটার আধুনিক বিজ্ঞান জগতেরে বিশেষভাবে সহজ কইচ্ছে ,Noakhali
বাংলাদেশ গ্রামপ্রধান দেশ,বাংলাদেশ গ্রাম হদান দেশ ,Noakhali
আমাদের গ্রামের জনসংখ্যা প্রায় চার হাজার,আংগোর গেরামের জনসংখ্যা প্রায় চাইর আজার,Noakhali
বিড়ালের প্রিয় খাদ্য দুধ,বিলাইর পসন্দর খানা  দূধ ,Noakhali
বিড়াল খুব আরামপ্রিয় প্রাণী,বিলাই মেলা আরামখোজইন্না প্রানী,Noakhali
বাংলাদেশের জনসংখ্যার অর্ধেকই নারী,বাংলাদেশ এর জনসংখ্যার অদ্দেক এ বেডি,Noakhali
পলিথিনের ব্যবহার মারাত্মক রোগের সৃষ্টি করতে পারে,হলিতিন ব্যবহার মারাত্মক অসুকের সৃষ্টি কাইরতাম হারে,Noakhali
ইলিশ আমার প্রিয় মাছ,ইলিশ আর হ্রিয় মাছ,Noakhali
পদ্মার ইলিশ খেতে অনেক সুস্বাদু,হদ্দার ইলিশ খাইতো অনেক স্বাদ,Noakhali
ব্যস্ত একটি দিন কাটালাম,ব্যাস্ত এগগা দিন কাডাইলাম.,Noakhali
রাতের খাবারটি সেরেই ঘুমিয়ে পড়লাম,রাইতকার খাবারটা খাই এ হুতি হড়ুম,Noakhali
এখন পড়তে বসবো,অন হইড়তে বইয়ুম,Noakhali
সকলের কাছ থেকে বিদায় নিচ্ছি,বেগ্গুনের কাছ তুন বিদাই লইয়ের,Noakhali
আবার দেখা হবে,আবার দেখা অইব,Noakhali
বাংলাদেশে বিভিন্ন দুর্যোগপ্রবণ অঞ্চল রয়েছে,বাংলাদেশে বিবিন্ন দুর্যোগ প্রভন অন্চল আছে,Noakhali
বিষয়টি আসলেই দুশ্চিন্তার,বিষয়আন আসলেই দুশচিন্তার,Noakhali
পড়তে ইচ্ছা করতেসে না আজকে,হইড়তাম ইচ্ছা কইরতাছে না আইজগা,Noakhali
তোমার প্রিয় বিষয় কি? ,তোয়ার ফ্রিয় বিষয় কিয়া,Noakhali
গণিত তোমার কেমন লাগে? ,গনিত তোয়ার কেইক্কান লাগে,Noakhali
আমি পড়াশোনায় কাঁচা ,আই হরালেয়ায় কাচা,Noakhali
আমাকে সবাই এক নামে চিনে ,আরে বেকে এক নামে চিনে,Noakhali
তুমি কি গিয়েছিলে?,তুউই কি গেছিলা নি,Noakhali
তোমাার প্রিয় সবজি কি?,তোয়ার ফ্রিয় সবজি কিয়া ,Noakhali
আমার প্রিয় সবজি টোমেটো ,আর ফ্রিয় সবজি টমাটো,Noakhali
চলো একসাথে গান গাই ,চলো একত্তরে গান গাই,Noakhali
চলো একসাথে মাছ ধরি ,চলো একত্তরে মাছ ধরি,Noakhali
আপনি আপনার পরিবার সহ আমাদের বাসায় আসবেন ,আন্নে আন্নের পরিবার সহ আগ্গোর বাসাত আইবেন,Noakhali
তুমি কি আমাকে আগে দেখেছো ?,তুউই কি আরে আগে দেইকছো,Noakhali
আমার সাথে নাচবা? ,আর লগে নাইচবা?,Noakhali
তোমার প্রিয় গান কোনটি ?,তোয়ার ফ্রিয় গান কুনগা,Noakhali
তোমার প্রিয় গায়ক কে?,তোয়ার ফ্রিয় গায়ক কে,Noakhali
কালকে ঘুড়ি উরাবো ,কাইলগা ঘুড্ডি উড়ামু,Noakhali
