standard_text,dialect_text,dialect
তােকে ধন্যবাদ এমন ভালাে একটি বইয়ের খোজ দেওয়ার জন্য,হ্যারে ধইন্যবাদ এরহম এউক্কা বই খুইজ্জা দেওয়ার লইজ্ঞা,Barishal
অসাধারণ একটি বই পড়েছি,সেইরম এউক্কা বই পড়ছি,Barishal
এবারের ছুটিতে কক্সবাজার যাবো,এইবারের ছুটিতে কক্সবাজার যামু,Barishal
আমি আমার গ্রামের বাড়ি যাব ঠিক করেছি ,মুই মোর গেরামের বাড়ি যামু ঠিক করছি,Barishal
গ্রামের প্রকৃতি অনেক সুন্দর,গেরামের প্রকৃতি ম্যালা সুন্দর,Barishal
নদীর দুপাড়ের মনোরম দৃশ্যে চোখ জুড়িয়ে যায় ,নদীর দুইধারের সুন্দর দৃশ্যে চক্ষু জুড়াইয়া যায়,Barishal
তোমার মূল্যবান বক্তব্যের জন্য তোমাকে অনেক ধন্যবাদ ,তোমার মূইল্যবান বক্তব্যের লইজ্ঞা তোমারে অনেক ধইন্যবাদ,Barishal
তোমাদের সকলের দোয়া চাই,তোমাগো হগলডির দোয়া চাই,Barishal
সময় যেন আজ আর কাটছেই না ,সময় লাগে আইজ কাটতেয়াছেই না,Barishal
ছোটোবেলা থেকেই আমার সাইকেল চালানোর অভ্যাস,ল্যাদাকাল থেইক্কাই মোর সাইকেল চালাইন্নার অব্বাস,Barishal
স্কুলেও সাইকেল চালিয়ে যেতাম মাঝে মাঝে ,ইস্কুলেও সাইকেল চালাইয়া যাইয়াতাম,Barishal
ক্লাসে আজ কিছুতেই মন বসছে না ,কেলাশে আইজ মোডেও মন বইতেয়াছেনা,Barishal
ছয় ঋতুর দেশ বাংলাদেশ,ছয়ডা ঋতুর দেশ বাংলাদেশ,Barishal
বিদ্যুৎবিহীন ঘরে মােমবাতি জ্বেলে বসে আছি,বিদ্যুৎছাড়া ঘরে মোম জ্বালাইয়া বইয়া রইছি,Barishal
তােমার বাসায় বিদ্যুৎ থাকতে পারে তাই এদিকে চলে এলাম,তোমার ঘরে বিদ্যুৎ থাকনের কতা হেইতে আইলা পড়লাম,Barishal
হঠাৎ করে বিদ্যুৎ চলে গেল,আচুক্কা বিদ্যুৎ চইল্লা গ্যালে,Barishal
আধুনিক সভ্যতাকে বিজ্ঞান উপহার দিয়েছে অনেক কিছু,আধুনিক সইভ্যতারে বিজ্ঞান উপহার দেছে ম্যালা কিছু,Barishal
কম্পিউটার আধুনিক বিজ্ঞান জগৎকে বিশেষভাবে সহজ করেছে,কম্পুটার আধুনিক বিজ্ঞান জগতেরে বিশেষভাবে সহজ করছে,Barishal
বাংলাদেশ গ্রামপ্রধান দেশ,বাংলাদেশ গেরাম পরধান দেশ,Barishal
