standard_text,dialect_text,dialect
তিনি একদিন পাশের গ্রামে গিয়ে টুপি বিক্রি করছিলেন,তাইন একদিন লগ ওর গ্রাম-ও টুপি বেচছিলা,Sylhet
তিনি রাস্তা দিয়ে তার গ্রামের দিকে ফিরছিলেন,তাইন রাস্তা দিয়া তান গ্রাম ওর দিকে ফিরছিলা,Sylhet
সেই সময় পাশ দিয়ে এক শিয়াল যাচ্ছিল,হউ সময় কান্দা দিয়া একগু শিয়াল যাইতো আছিল,Sylhet
আমাকে সেখানে নিয়ে চলো,আমারে ওনো লইয়া চলো,Sylhet
এরপর থেকে তারা দুজনই সবজি বাগানে গিয়ে পেট ভরে খাবার খেতো,এর বাদে তাকি তারা দুইজন ওউ সবজি বাগান-ও গিয়া পেট ভরিয়া খাইতো,Sylhet
এখন তুমি গান গাইতে পারবে না,ওখন তুমিতাইন গান গাইতে ফারতায় নায়,Sylhet
আমি গান গাইতে চাই,আমি গান গাইতাম চাইয়ার,Sylhet
এখন যদি তুমি গান গাও তবে চাষী শুনতে পাবে,ওখন যদি তুমিতাইন গান গাও তে চাষিয়ে হুনতে ফারবো,Sylhet
একদিন নদীর ধারে একটি গাছে কাঠ কাটার সময় তার কুড়ালটি নদীর জলের মধ্যে পড়ে যায়,একদিন নদীর কান্দাত একগু গাছ-ও কাঠ কাটার সময় তার কুড়াল ওগু নদীর পানিত পড়ি গেছিল,Sylhet
আমার নীল আকাশ দেখতে অনেক ভালো লাগে,আমার নীল আকাশ দেখতে বাক্কা বালাউ লাগে,Sylhet
তোমার কি নীল আকাশ দেখতে ভালো লাগে ?,তুমিতাইন ওর কিতা নীল আকাশ দেখতে বালা লাগে না নি?,Sylhet
আমার পরীক্ষা দিতে একদমই ভালো  লাগে না,আমার পরীক্ষা দিতে একবারেউ বালা লাগে না,Sylhet
আপনার কি পরীক্ষা দিতে ভালো  লাগে ?,আফনার কিতা পরীক্ষা দিতে বালা লাগে নি?,Sylhet
আপনি কেমন আছেন?,আফনে কিলা আছোইন?,Sylhet
আমি ভালো আছি,আমি বালা আছি,Sylhet
কী করছেন আপনি এখন?,কিতা কররা আফনে ওখন?,Sylhet
আমি একটি বই পড়ছি,আমি একগু বই পড়ছি,Sylhet
আপনি কী অন্যান্য বই পড়েছেন?,আফনে কিতা অন্যান্য বই পড়ছোইন নি?,Sylhet
তুমি কি সরকারি চাকরি করছো?,তুমিতাইন কিতা সরকারি চাকরি করছো নি?,Sylhet
আমি একজন সরকারি কর্মকর্তা,আমি একজন সরকারি কর্মকর্তা,Sylhet
তুমি কি চাকরি করছো?,তুমিতাইন কিতা চাকরি করছো নি?,Sylhet
আমি একজন প্রফেশনাল ব্লগার হয়ে কাজ করছি,আমি একজন প্রফেশনাল ব্লগার ওইয়া কাম করিয়ার,Sylhet
তুমি কোথায় চাকরি করছো?,তুমিতাইন কুয়াই চাকরি কররায়?,Sylhet
দূরে কোথাও যেখানে কেউ নেই ,দূর ওই কোন কান-ও যিনো কেউ নায়,Sylhet
আমি কেন সবসময় কষ্ট পাই?,আমি ওউ হকল সময় কষ্ট পাই কিওর লাগি?,Sylhet
আমার ভালোবাসায় কম কি ছিলো ?,আমার ভালোবাসাত কিতার কমতি আছিল?,Sylhet
তারা তিন ভাই ছিল কিন্তু তাদের মদ্ধে মিল ছিলো না,তারা তিনগু ভাই আছিল কিন্তু হেরার মাঝে মিল আছিল না,Sylhet
